agent-1  | 2026-09-12T01:04:35.956043Z [info     ] publisher.event_published      event_id=4b910d64-efbf-4df1-8529-6ea129e2377d
agent-1  | 2026-09-12T01:04:35.958310Z [info     ] detector.change_detected       event_id=4b910d64-efbf-4df1-8529-6ea129e2377d event_type=file_modified path=/watch/latency-ext-077.txt
agent-1  | 2026-09-12T01:04:35.967893Z [info     ] publisher.event_acked          event_id=4b910d64-efbf-4df1-8529-6ea129e2377d
agent-1  | 2026-09-12T01:04:36.040274Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=d283da5b-8272-4f25-83fc-603ae500c59c path=/watch/latency-ext-078.txt
agent-1  | 2026-09-12T01:04:36.042884Z [warning  ] detector.out_of_scope_drop     path=/runc-process4167421402 total_drops=60
agent-1  | 2026-09-12T01:04:36.043802Z [warning  ] detector.out_of_scope_drop     path=/runc-process4167421402 total_drops=61
agent-1  | 2026-09-12T01:04:36.048559Z [info     ] publisher.event_published      event_id=d283da5b-8272-4f25-83fc-603ae500c59c
agent-1  | 2026-09-12T01:04:36.050727Z [info     ] detector.change_detected       event_id=d283da5b-8272-4f25-83fc-603ae500c59c event_type=file_modified path=/watch/latency-ext-078.txt
agent-1  | 2026-09-12T01:04:36.055104Z [info     ] publisher.event_acked          event_id=d283da5b-8272-4f25-83fc-603ae500c59c
agent-1  | 2026-09-12T01:04:36.073062Z [warning  ] detector.out_of_scope_drop     path=/runc-process4167421402 total_drops=62
agent-1  | 2026-09-12T01:04:36.145120Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=577ab196-e9ed-4ec8-8213-dab6021dea7a path=/watch/latency-ext-079.txt
agent-1  | 2026-09-12T01:04:36.150593Z [info     ] publisher.event_published      event_id=577ab196-e9ed-4ec8-8213-dab6021dea7a
agent-1  | 2026-09-12T01:04:36.152611Z [info     ] detector.change_detected       event_id=577ab196-e9ed-4ec8-8213-dab6021dea7a event_type=file_modified path=/watch/latency-ext-079.txt
agent-1  | 2026-09-12T01:04:36.161023Z [info     ] publisher.event_acked          event_id=577ab196-e9ed-4ec8-8213-dab6021dea7a
agent-1  | 2026-09-12T01:04:36.242858Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=c1d71c91-601d-4ae4-851f-55354cdb2379 path=/watch/latency-ext-080.txt
agent-1  | 2026-09-12T01:04:36.249603Z [info     ] publisher.event_published      event_id=c1d71c91-601d-4ae4-851f-55354cdb2379
agent-1  | 2026-09-12T01:04:36.251723Z [info     ] detector.change_detected       event_id=c1d71c91-601d-4ae4-851f-55354cdb2379 event_type=file_modified path=/watch/latency-ext-080.txt
agent-1  | 2026-09-12T01:04:36.261090Z [info     ] publisher.event_acked          event_id=c1d71c91-601d-4ae4-851f-55354cdb2379
agent-1  | 2026-09-12T01:04:36.342558Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=795db31d-4def-4a6b-a572-18ebf2f1dcbd path=/watch/latency-ext-081.txt
agent-1  | 2026-09-12T01:04:36.349593Z [info     ] publisher.event_published      event_id=795db31d-4def-4a6b-a572-18ebf2f1dcbd
agent-1  | 2026-09-12T01:04:36.352331Z [info     ] detector.change_detected       event_id=795db31d-4def-4a6b-a572-18ebf2f1dcbd event_type=file_modified path=/watch/latency-ext-081.txt
agent-1  | 2026-09-12T01:04:36.361643Z [info     ] publisher.event_acked          event_id=795db31d-4def-4a6b-a572-18ebf2f1dcbd
agent-1  | 2026-09-12T01:04:36.443502Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=e546c0ad-8065-442d-8e84-944c3001b063 path=/watch/latency-ext-082.txt
agent-1  | 2026-09-12T01:04:36.451129Z [info     ] publisher.event_published      event_id=e546c0ad-8065-442d-8e84-944c3001b063
agent-1  | 2026-09-12T01:04:36.453777Z [info     ] detector.change_detected       event_id=e546c0ad-8065-442d-8e84-944c3001b063 event_type=file_modified path=/watch/latency-ext-082.txt
agent-1  | 2026-09-12T01:04:36.461701Z [info     ] publisher.event_acked          event_id=e546c0ad-8065-442d-8e84-944c3001b063
agent-1  | 2026-09-12T01:04:36.539061Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=0a6dc5c8-f81d-42c9-ae09-ac488f5cb4fb path=/watch/latency-ext-083.txt
agent-1  | 2026-09-12T01:04:36.544325Z [info     ] publisher.event_published      event_id=0a6dc5c8-f81d-42c9-ae09-ac488f5cb4fb
agent-1  | 2026-09-12T01:04:36.545828Z [info     ] detector.change_detected       event_id=0a6dc5c8-f81d-42c9-ae09-ac488f5cb4fb event_type=file_modified path=/watch/latency-ext-083.txt
agent-1  | 2026-09-12T01:04:36.550308Z [info     ] publisher.event_acked          event_id=0a6dc5c8-f81d-42c9-ae09-ac488f5cb4fb
agent-1  | 2026-09-12T01:04:36.562535Z [warning  ] detector.out_of_scope_drop     path=/runc-process2286888526 total_drops=63
agent-1  | 2026-09-12T01:04:36.562792Z [warning  ] detector.out_of_scope_drop     path=/runc-process2286888526 total_drops=64
agent-1  | 2026-09-12T01:04:36.592011Z [warning  ] detector.out_of_scope_drop     path=/runc-process2286888526 total_drops=65
agent-1  | 2026-09-12T01:04:36.642509Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=a4727899-42d2-4d6f-ac69-0676308525ef path=/watch/latency-ext-084.txt
agent-1  | 2026-09-12T01:04:36.643739Z [warning  ] detector.out_of_scope_drop     path=/runc-process3841934987 total_drops=66
agent-1  | 2026-09-12T01:04:36.643963Z [warning  ] detector.out_of_scope_drop     path=/runc-process3841934987 total_drops=67
agent-1  | 2026-09-12T01:04:36.647941Z [info     ] publisher.event_published      event_id=a4727899-42d2-4d6f-ac69-0676308525ef
agent-1  | 2026-09-12T01:04:36.649837Z [info     ] detector.change_detected       event_id=a4727899-42d2-4d6f-ac69-0676308525ef event_type=file_modified path=/watch/latency-ext-084.txt
agent-1  | 2026-09-12T01:04:36.650451Z [warning  ] detector.out_of_scope_drop     path=/runc-process2653394330 total_drops=68
agent-1  | 2026-09-12T01:04:36.650629Z [warning  ] detector.out_of_scope_drop     path=/runc-process2653394330 total_drops=69
agent-1  | 2026-09-12T01:04:36.651879Z [warning  ] detector.out_of_scope_drop     path=/runc-process458738688 total_drops=70
agent-1  | 2026-09-12T01:04:36.652114Z [warning  ] detector.out_of_scope_drop     path=/runc-process458738688 total_drops=71
agent-1  | 2026-09-12T01:04:36.657902Z [info     ] publisher.event_acked          event_id=a4727899-42d2-4d6f-ac69-0676308525ef
agent-1  | 2026-09-12T01:04:36.677911Z [warning  ] detector.out_of_scope_drop     path=/runc-process3841934987 total_drops=72
agent-1  | 2026-09-12T01:04:36.681985Z [warning  ] detector.out_of_scope_drop     path=/runc-process458738688 total_drops=73
agent-1  | 2026-09-12T01:04:36.682159Z [warning  ] detector.out_of_scope_drop     path=/runc-process2653394330 total_drops=74
agent-1  | 2026-09-12T01:04:36.741015Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=7f3cc11d-1dda-4f72-95ad-14e693a5428d path=/watch/latency-ext-085.txt
agent-1  | 2026-09-12T01:04:36.745353Z [info     ] publisher.event_published      event_id=7f3cc11d-1dda-4f72-95ad-14e693a5428d
agent-1  | 2026-09-12T01:04:36.746725Z [info     ] detector.change_detected       event_id=7f3cc11d-1dda-4f72-95ad-14e693a5428d event_type=file_modified path=/watch/latency-ext-085.txt
agent-1  | 2026-09-12T01:04:36.753965Z [info     ] publisher.event_acked          event_id=7f3cc11d-1dda-4f72-95ad-14e693a5428d
agent-1  | 2026-09-12T01:04:36.759627Z [warning  ] detector.out_of_scope_drop     path=/runc-process2805047004 total_drops=75
agent-1  | 2026-09-12T01:04:36.759909Z [warning  ] detector.out_of_scope_drop     path=/runc-process2805047004 total_drops=76
agent-1  | 2026-09-12T01:04:36.789688Z [warning  ] detector.out_of_scope_drop     path=/runc-process2805047004 total_drops=77
agent-1  | 2026-09-12T01:04:36.847037Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=8631ce0a-9893-49cc-b666-25743d1739a4 path=/watch/latency-ext-086.txt
agent-1  | 2026-09-12T01:04:36.854261Z [info     ] publisher.event_published      event_id=8631ce0a-9893-49cc-b666-25743d1739a4
agent-1  | 2026-09-12T01:04:36.856892Z [info     ] detector.change_detected       event_id=8631ce0a-9893-49cc-b666-25743d1739a4 event_type=file_modified path=/watch/latency-ext-086.txt
agent-1  | 2026-09-12T01:04:36.864818Z [info     ] publisher.event_acked          event_id=8631ce0a-9893-49cc-b666-25743d1739a4
agent-1  | 2026-09-12T01:04:36.948982Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=5860c0c0-20bb-4c43-9e79-5b204970c263 path=/watch/latency-ext-087.txt
agent-1  | 2026-09-12T01:04:36.956464Z [info     ] publisher.event_published      event_id=5860c0c0-20bb-4c43-9e79-5b204970c263
agent-1  | 2026-09-12T01:04:36.959034Z [info     ] detector.change_detected       event_id=5860c0c0-20bb-4c43-9e79-5b204970c263 event_type=file_modified path=/watch/latency-ext-087.txt
agent-1  | 2026-09-12T01:04:36.967202Z [info     ] publisher.event_acked          event_id=5860c0c0-20bb-4c43-9e79-5b204970c263
agent-1  | 2026-09-12T01:04:37.041826Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=53f5b44e-99e9-4cf2-80f3-8f14158f16e5 path=/watch/latency-ext-088.txt
agent-1  | 2026-09-12T01:04:37.050119Z [info     ] publisher.event_published      event_id=53f5b44e-99e9-4cf2-80f3-8f14158f16e5
agent-1  | 2026-09-12T01:04:37.052724Z [info     ] detector.change_detected       event_id=53f5b44e-99e9-4cf2-80f3-8f14158f16e5 event_type=file_modified path=/watch/latency-ext-088.txt
agent-1  | 2026-09-12T01:04:37.060742Z [info     ] publisher.event_acked          event_id=53f5b44e-99e9-4cf2-80f3-8f14158f16e5
agent-1  | 2026-09-12T01:04:37.145468Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=8dac46d1-69a3-4bb4-8dca-799994824809 path=/watch/latency-ext-089.txt
agent-1  | 2026-09-12T01:04:37.151254Z [info     ] publisher.event_published      event_id=8dac46d1-69a3-4bb4-8dca-799994824809
agent-1  | 2026-09-12T01:04:37.152958Z [info     ] detector.change_detected       event_id=8dac46d1-69a3-4bb4-8dca-799994824809 event_type=file_modified path=/watch/latency-ext-089.txt
agent-1  | 2026-09-12T01:04:37.161809Z [info     ] publisher.event_acked          event_id=8dac46d1-69a3-4bb4-8dca-799994824809
agent-1  | 2026-09-12T01:04:37.246611Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=8fe579a4-8cc5-4ccf-8bc2-2935b568b88f path=/watch/latency-ext-090.txt
agent-1  | 2026-09-12T01:04:37.254510Z [info     ] publisher.event_published      event_id=8fe579a4-8cc5-4ccf-8bc2-2935b568b88f
agent-1  | 2026-09-12T01:04:37.256771Z [info     ] detector.change_detected       event_id=8fe579a4-8cc5-4ccf-8bc2-2935b568b88f event_type=file_modified path=/watch/latency-ext-090.txt
agent-1  | 2026-09-12T01:04:37.265103Z [info     ] publisher.event_acked          event_id=8fe579a4-8cc5-4ccf-8bc2-2935b568b88f
agent-1  | 2026-09-12T01:04:37.349143Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=9dabd463-3b39-4742-b525-d14fffa3a60a path=/watch/latency-ext-091.txt
agent-1  | 2026-09-12T01:04:37.356399Z [info     ] publisher.event_published      event_id=9dabd463-3b39-4742-b525-d14fffa3a60a
agent-1  | 2026-09-12T01:04:37.358881Z [info     ] detector.change_detected       event_id=9dabd463-3b39-4742-b525-d14fffa3a60a event_type=file_modified path=/watch/latency-ext-091.txt
agent-1  | 2026-09-12T01:04:37.366859Z [info     ] publisher.event_acked          event_id=9dabd463-3b39-4742-b525-d14fffa3a60a
agent-1  | 2026-09-12T01:04:37.440734Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=320f694d-3efd-4d58-87f6-532a52630556 path=/watch/latency-ext-092.txt
agent-1  | 2026-09-12T01:04:37.447662Z [info     ] publisher.event_published      event_id=320f694d-3efd-4d58-87f6-532a52630556
agent-1  | 2026-09-12T01:04:37.449926Z [info     ] detector.change_detected       event_id=320f694d-3efd-4d58-87f6-532a52630556 event_type=file_modified path=/watch/latency-ext-092.txt
agent-1  | 2026-09-12T01:04:37.458205Z [info     ] publisher.event_acked          event_id=320f694d-3efd-4d58-87f6-532a52630556
agent-1  | 2026-09-12T01:04:37.542578Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=cd4933a0-b70b-4d44-aac0-bcf557a67d44 path=/watch/latency-ext-093.txt
agent-1  | 2026-09-12T01:04:37.550177Z [info     ] publisher.event_published      event_id=cd4933a0-b70b-4d44-aac0-bcf557a67d44
agent-1  | 2026-09-12T01:04:37.552754Z [info     ] detector.change_detected       event_id=cd4933a0-b70b-4d44-aac0-bcf557a67d44 event_type=file_modified path=/watch/latency-ext-093.txt
agent-1  | 2026-09-12T01:04:37.561269Z [info     ] publisher.event_acked          event_id=cd4933a0-b70b-4d44-aac0-bcf557a67d44
agent-1  | 2026-09-12T01:04:37.646974Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=6f7e4aed-161c-47f4-b671-75e02beb00c1 path=/watch/latency-ext-094.txt
agent-1  | 2026-09-12T01:04:37.654544Z [info     ] publisher.event_published      event_id=6f7e4aed-161c-47f4-b671-75e02beb00c1
agent-1  | 2026-09-12T01:04:37.657143Z [info     ] detector.change_detected       event_id=6f7e4aed-161c-47f4-b671-75e02beb00c1 event_type=file_modified path=/watch/latency-ext-094.txt
agent-1  | 2026-09-12T01:04:37.666132Z [info     ] publisher.event_acked          event_id=6f7e4aed-161c-47f4-b671-75e02beb00c1
agent-1  | 2026-09-12T01:04:37.741906Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=8b7bce27-e5e6-4985-8613-98279623bc4e path=/watch/latency-ext-095.txt
agent-1  | 2026-09-12T01:04:37.748796Z [info     ] publisher.event_published      event_id=8b7bce27-e5e6-4985-8613-98279623bc4e
agent-1  | 2026-09-12T01:04:37.751429Z [info     ] detector.change_detected       event_id=8b7bce27-e5e6-4985-8613-98279623bc4e event_type=file_modified path=/watch/latency-ext-095.txt
agent-1  | 2026-09-12T01:04:37.760962Z [info     ] publisher.event_acked          event_id=8b7bce27-e5e6-4985-8613-98279623bc4e
agent-1  | 2026-09-12T01:04:37.845130Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=1532524e-7099-4f78-9776-6484ab039b41 path=/watch/latency-ext-096.txt
agent-1  | 2026-09-12T01:04:37.849949Z [info     ] publisher.event_published      event_id=1532524e-7099-4f78-9776-6484ab039b41
agent-1  | 2026-09-12T01:04:37.851340Z [info     ] detector.change_detected       event_id=1532524e-7099-4f78-9776-6484ab039b41 event_type=file_modified path=/watch/latency-ext-096.txt
agent-1  | 2026-09-12T01:04:37.856946Z [info     ] publisher.event_acked          event_id=1532524e-7099-4f78-9776-6484ab039b41
agent-1  | 2026-09-12T01:04:37.940949Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=06da8011-d9e7-4ad3-b4c5-57d2d878028a path=/watch/latency-ext-097.txt
agent-1  | 2026-09-12T01:04:37.945307Z [info     ] publisher.event_published      event_id=06da8011-d9e7-4ad3-b4c5-57d2d878028a
agent-1  | 2026-09-12T01:04:37.946689Z [info     ] detector.change_detected       event_id=06da8011-d9e7-4ad3-b4c5-57d2d878028a event_type=file_modified path=/watch/latency-ext-097.txt
agent-1  | 2026-09-12T01:04:37.948570Z [debug    ] heartbeat.published            agent_id=latency-agent shutdown=False
agent-1  | 2026-09-12T01:04:37.957098Z [info     ] publisher.event_acked          event_id=06da8011-d9e7-4ad3-b4c5-57d2d878028a
agent-1  | 2026-09-12T01:04:38.045958Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=68dc80b6-c445-409a-a931-d9575f00d3d1 path=/watch/latency-ext-098.txt
agent-1  | 2026-09-12T01:04:38.052849Z [info     ] publisher.event_published      event_id=68dc80b6-c445-409a-a931-d9575f00d3d1
agent-1  | 2026-09-12T01:04:38.055237Z [info     ] detector.change_detected       event_id=68dc80b6-c445-409a-a931-d9575f00d3d1 event_type=file_modified path=/watch/latency-ext-098.txt
agent-1  | 2026-09-12T01:04:38.066325Z [info     ] publisher.event_acked          event_id=68dc80b6-c445-409a-a931-d9575f00d3d1
agent-1  | 2026-09-12T01:04:38.150153Z [info     ] decision.evaluated             action=alert_only action_failed=False event_id=205393b8-8f17-4a9a-89e2-d0f3ae47c031 path=/watch/latency-ext-099.txt
agent-1  | 2026-09-12T01:04:38.157549Z [info     ] publisher.event_published      event_id=205393b8-8f17-4a9a-89e2-d0f3ae47c031
agent-1  | 2026-09-12T01:04:38.159998Z [info     ] detector.change_detected       event_id=205393b8-8f17-4a9a-89e2-d0f3ae47c031 event_type=file_modified path=/watch/latency-ext-099.txt
agent-1  | 2026-09-12T01:04:38.169099Z [info     ] publisher.event_acked          event_id=205393b8-8f17-4a9a-89e2-d0f3ae47c031
agent-1  | 2026-09-12T01:04:38.231990Z [warning  ] detector.out_of_scope_drop     path=/runc-process189632158 total_drops=78
agent-1  | 2026-09-12T01:04:38.259860Z [warning  ] detector.out_of_scope_drop     path=/runc-process189632158 total_drops=79
agent-1  | 2026-09-12T01:04:38.378343Z [warning  ] detector.out_of_scope_drop     path=/runc-process4268291301 total_drops=80
agent-1  | 2026-09-12T01:04:38.378746Z [warning  ] detector.out_of_scope_drop     path=/runc-process4268291301 total_drops=81
agent-1  | 2026-09-12T01:04:38.407571Z [warning  ] detector.out_of_scope_drop     path=/runc-process4268291301 total_drops=82
agent-1  | 2026-09-12T01:04:38.563131Z [warning  ] detector.out_of_scope_drop     path=/runc-process799931078 total_drops=83
agent-1  | 2026-09-12T01:04:38.563344Z [warning  ] detector.out_of_scope_drop     path=/runc-process799931078 total_drops=84
agent-1  | 2026-09-12T01:04:38.592703Z [warning  ] detector.out_of_scope_drop     path=/runc-process799931078 total_drops=85
agent-1  | 2026-09-12T01:04:38.597713Z [warning  ] detector.out_of_scope_drop     path=/runc-process1165505803 total_drops=86
agent-1  | 2026-09-12T01:04:38.597890Z [warning  ] detector.out_of_scope_drop     path=/runc-process1165505803 total_drops=87
agent-1  | 2026-09-12T01:04:38.600323Z [warning  ] detector.out_of_scope_drop     path=/runc-process3357767402 total_drops=88
agent-1  | 2026-09-12T01:04:38.600528Z [warning  ] detector.out_of_scope_drop     path=/runc-process3357767402 total_drops=89
agent-1  | 2026-09-12T01:04:38.628952Z [warning  ] detector.out_of_scope_drop     path=/runc-process1165505803 total_drops=90
agent-1  | 2026-09-12T01:04:38.630382Z [warning  ] detector.out_of_scope_drop     path=/runc-process3357767402 total_drops=91
backend-1  | {"event": "Started server process [1]", "level": "info", "logger": "uvicorn.error", "timestamp": "2026-09-12T01:04:24.567341Z"}
backend-1  | {"event": "Waiting for application startup.", "level": "info", "logger": "uvicorn.error", "timestamp": "2026-09-12T01:04:24.567448Z"}
backend-1  | {"environment": "dev", "event": "backend.startup", "level": "info", "timestamp": "2026-09-12T01:04:24.567660Z"}
backend-1  | {"cert_path": "/certs/ca.pem", "event": "pki.ca.initialized", "level": "info", "timestamp": "2026-09-12T01:04:24.577119Z"}
backend-1  | {"cert_path": "/certs/backend.pem", "event": "pki.backend_cert.generated", "level": "info", "timestamp": "2026-09-12T01:04:24.579382Z"}
backend-1  | {"username": "latency-admin", "event": "seed_admin.created", "level": "info", "timestamp": "2026-09-12T01:04:24.752759Z"}
backend-1  | {"port": 8443, "event": "pki.mtls_server.configured", "level": "info", "timestamp": "2026-09-12T01:04:24.769070Z"}
backend-1  | {"event": "heartbeat_consumer.started", "level": "info", "timestamp": "2026-09-12T01:04:24.773646Z"}
backend-1  | {"group": "fim-backend", "event": "consumer.group_created", "level": "info", "timestamp": "2026-09-12T01:04:24.775309Z"}
backend-1  | {"group": "fim-backend", "event": "consumer.started", "level": "info", "timestamp": "2026-09-12T01:04:24.775672Z"}
backend-1  | {"group": "fim-command-ack", "event": "command_ack_consumer.group_created", "level": "info", "timestamp": "2026-09-12T01:04:24.775827Z"}
backend-1  | {"group": "fim-command-ack", "event": "command_ack_consumer.started", "level": "info", "timestamp": "2026-09-12T01:04:24.776071Z"}
backend-1  | INFO:     172.25.0.1:60280 - "GET /health HTTP/1.1" 200 OK
backend-1  | INFO:     172.25.0.1:60288 - "GET /health HTTP/1.1" 200 OK
backend-1  | INFO:     172.25.0.1:60302 - "POST /auth/login HTTP/1.1" 200 OK
backend-1  | INFO:     172.25.0.1:60310 - "POST /users/change-password HTTP/1.1" 200 OK
backend-1  | INFO:     172.25.0.1:60320 - "POST /auth/login HTTP/1.1" 200 OK
backend-1  | INFO:     172.25.0.1:60330 - "POST /agents/register HTTP/1.1" 201 Created
backend-1  | INFO:     172.25.0.5:60974 - "POST /agents/bootstrap HTTP/1.1" 200 OK
backend-1  | {"event_id": "0d45f4da-2640-425c-b141-cfde337890ec", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.268838Z"}
backend-1  | {"event_id": "ddfc8cb9-9f9b-476b-a598-69c4235a276b", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.358831Z"}
backend-1  | {"event_id": "d7622ab8-c727-4303-b5cd-915f32dc312f", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.446152Z"}
backend-1  | {"event_id": "bd210fee-d32b-40a9-a143-a8adc7b14dd0", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.546568Z"}
backend-1  | {"event_id": "d68f697b-fc14-4ca1-a8f3-1d058287fe2e", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.657378Z"}
backend-1  | {"event_id": "9117d403-e96a-4dad-82d0-9d0f405d4f3d", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.759090Z"}
backend-1  | {"event_id": "99bf30f9-30e1-4f22-accf-d5eb09a1a23f", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.859706Z"}
backend-1  | {"event_id": "ce22bb48-f697-4945-8ee8-6ff50830ca67", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:28.957311Z"}
backend-1  | {"event_id": "02738b5c-ee91-4985-b0a5-5b20b415dec7", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.057483Z"}
backend-1  | {"event_id": "ad0d5e61-ccae-403b-91b2-4bf067fc38df", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.157318Z"}
backend-1  | {"event_id": "cdafd3b5-a680-4c72-b71a-4c31a439b235", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.244975Z"}
backend-1  | {"event_id": "35a164fa-00e3-4d6f-b1b1-d38551923cfa", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.356993Z"}
backend-1  | {"event_id": "a1786077-3b04-441d-afad-c91c89d60ac0", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.458894Z"}
backend-1  | {"event_id": "02b9fc1e-8179-43d5-9000-5561a330b835", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.558085Z"}
backend-1  | {"event_id": "2942b971-bab2-4cce-9fe9-3507b1576c40", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.652060Z"}
backend-1  | {"event_id": "1a17523d-20c5-4bae-8442-db6a7dcd9b12", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.758729Z"}
backend-1  | {"event_id": "873c52c8-c130-4b67-acd2-1c038b747656", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.860099Z"}
backend-1  | {"event_id": "00604e52-aafc-4050-a7a4-b587a3d50f7d", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:29.952697Z"}
backend-1  | {"event_id": "04fbf38f-bce6-4468-844d-268715f2c2a5", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.058611Z"}
backend-1  | {"event_id": "008ae2f5-07fe-41cb-bbd6-6409e1800348", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.153059Z"}
backend-1  | {"event_id": "845deab0-f3c6-406c-b83b-059a5628d486", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.258798Z"}
backend-1  | {"event_id": "13a0359b-5c65-4fa1-9fa6-c5f2cfe5faa6", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.358805Z"}
backend-1  | {"event_id": "1b95c91c-06fa-4090-b4b2-5fe578218c3b", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.458459Z"}
backend-1  | {"event_id": "e7fa5fae-b5b4-44e4-aa9c-f1886b476dd1", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.558323Z"}
backend-1  | {"event_id": "f3074cb0-28e0-4730-81a4-6149c7bf3f60", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.656738Z"}
backend-1  | {"event_id": "62a46562-86da-433c-8fb6-6dcc3fe53fe4", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.758284Z"}
backend-1  | {"event_id": "bc72be15-5902-4e7f-9e58-bc5cc1e64e5e", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.859416Z"}
backend-1  | {"event_id": "2b448446-5561-45b7-95b8-6300c1db09e8", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:30.958485Z"}
backend-1  | {"event_id": "8051ab1a-fcdc-45e2-9355-f05ec2ccbe6a", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:31.044717Z"}
backend-1  | {"event_id": "c642338d-cb3f-4cd2-abfa-f95c528885a2", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:31.158658Z"}
backend-1  | {"event_id": "23ef14ec-8e3e-4acf-ade2-4d67da8689e9", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:31.259394Z"}
backend-1  | {"event_id": "3ad55ff9-6d82-4d9e-9d67-436ee07bb6a5", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:31.359265Z"}
backend-1  | {"event_id": "5142020a-6554-4e6d-900b-6d130dc5aa23", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:31.459438Z"}
backend-1  | {"event_id": "35910cd4-5db8-40f5-95a8-f915be504d03", "agent_id": "latency-agent", "event": "consumer.event_persisted", "level": "info", "timestamp": "2026-09-12T01:04:31.558661Z"}
