event_id,path,event_type,status,severity,detected_at,received_at
259aea6d-a0c6-48ab-804b-c562deab312b,/srv/fim-watch/critico/gen_00061.txt,file_modified,alert_only,critical,2026-09-18 03:00:47.603505+00,2026-09-18 03:03:14.904541+00
c0aeca92-57ca-4090-a1c7-e368cf793966,/srv/fim-watch/critico/gen_00061.txt,file_modified,alert_only,critical,2026-09-18 03:00:47.703456+00,2026-09-18 03:03:14.921617+00
6bc4111d-beda-4a60-8767-3f5e2d95ad65,/srv/fim-watch/gen_00295.txt,file_modified,alert_only,high,2026-09-18 03:00:47.90249+00,2026-09-18 03:03:14.939449+00
25942c58-0d07-43f9-a9ea-54dd0b5aed3a,/srv/fim-watch/gen_00250.txt,file_modified,alert_only,high,2026-09-18 03:00:48.003328+00,2026-09-18 03:03:14.977155+00
f13722b1-3c9f-43a3-acb3-fc024af28921,/srv/fim-watch/critico/gen_00130.txt,file_modified,alert_only,critical,2026-09-18 03:00:48.104016+00,2026-09-18 03:03:14.987279+00
dedab245-23f2-4f3f-bb38-b9ca36442357,/srv/fim-watch/critico/gen_00304.txt,file_modified,alert_only,critical,2026-09-18 03:00:48.203328+00,2026-09-18 03:03:15.005414+00
e9645fa3-6da2-4cb0-8914-3ad5ea910434,/srv/fim-watch/gen_00057.txt,file_deleted,alert_only,high,2026-09-18 03:00:48.303887+00,2026-09-18 03:03:15.020432+00
2008ef45-bf82-43d6-b0ee-5f2341f17175,/srv/fim-watch/critico/gen_00353.txt,file_modified,alert_only,critical,2026-09-18 03:00:48.404592+00,2026-09-18 03:03:15.034114+00
ab6f2e71-4318-4830-911e-082a7c102c6e,/srv/fim-watch/gen_00096.txt,file_modified,alert_only,high,2026-09-18 03:00:48.602938+00,2026-09-18 03:03:15.046659+00
2d1ca26b-c5ba-4011-a04b-b8e4db8aed42,/srv/fim-watch/gen_00096.txt,file_modified,alert_only,high,2026-09-18 03:00:48.703777+00,2026-09-18 03:03:15.064544+00
2a4c63b5-88e1-497e-9547-0b9b75b6ec54,/srv/fim-watch/gen_00104.txt,file_deleted,alert_only,high,2026-09-18 03:00:48.802412+00,2026-09-18 03:03:15.080366+00
a8e5ad9b-ffab-4237-9882-bc79cb2cd5a3,/srv/fim-watch/gen_00366.txt,file_modified,alert_only,high,2026-09-18 03:00:48.902765+00,2026-09-18 03:03:15.094662+00
16bc3682-7f4f-468d-b8d9-a31cbbde923f,/srv/fim-watch/critico/gen_00189.txt,file_modified,alert_only,critical,2026-09-18 03:00:49.00339+00,2026-09-18 03:03:15.108062+00
972ed28d-e844-4097-b23b-cfdd631c57a2,/srv/fim-watch/gen_00214.txt,file_deleted,alert_only,high,2026-09-18 03:00:49.103591+00,2026-09-18 03:03:15.121596+00
6588e1cd-b085-4e5c-99b9-65b09947371d,/srv/fim-watch/gen_00367.txt,file_modified,alert_only,high,2026-09-18 03:00:49.203653+00,2026-09-18 03:03:15.135865+00
6991f978-99e3-4083-aab1-df0edc53a991,/srv/fim-watch/gen_00368.txt,file_modified,alert_only,high,2026-09-18 03:00:49.303798+00,2026-09-18 03:03:15.152444+00
dbbd95b4-322a-42e3-8dcb-b4a98ca319da,/srv/fim-watch/critico/gen_00183.txt,file_modified,alert_only,critical,2026-09-18 03:00:49.403172+00,2026-09-18 03:03:15.169763+00
c92cd481-7b04-4e2b-874d-7c95dc8fb296,/srv/fim-watch/critico/gen_00183.txt,file_modified,alert_only,critical,2026-09-18 03:00:49.503274+00,2026-09-18 03:03:15.186993+00
0f62a94b-f7c5-4f63-96cc-638957469bd1,/srv/fim-watch/critico/gen_00183.txt,file_modified,alert_only,critical,2026-09-18 03:00:49.603646+00,2026-09-18 03:03:15.204636+00
75939a52-b3ad-4b9f-8930-df20d2817294,/srv/fim-watch/critico/gen_00183.txt,file_modified,alert_only,critical,2026-09-18 03:00:49.703562+00,2026-09-18 03:03:15.222607+00
4d14d667-1db9-45e1-8acf-8f641eda3154,/srv/fim-watch/critico/gen_00183.txt,file_modified,alert_only,critical,2026-09-18 03:00:49.80343+00,2026-09-18 03:03:15.240717+00
2edc78c0-e8da-4bb1-b95a-94b2e16c6360,/srv/fim-watch/gen_00311.txt,file_modified,alert_only,high,2026-09-18 03:00:50.003415+00,2026-09-18 03:03:15.258396+00
68bc173b-5482-49be-a0fd-adbb8771a3c1,/srv/fim-watch/gen_00256.txt,file_modified,alert_only,high,2026-09-18 03:00:50.20345+00,2026-09-18 03:03:15.276218+00
b936ea84-300d-4480-85ac-ceaf4d0a9c8f,/srv/fim-watch/critico/gen_00251.txt,file_modified,alert_only,critical,2026-09-18 03:00:50.303264+00,2026-09-18 03:03:15.293898+00
54b65db3-3ace-4316-bb17-9098f30b16ed,/srv/fim-watch/gen_00187.txt,file_modified,alert_only,high,2026-09-18 03:00:50.403672+00,2026-09-18 03:03:15.311502+00
1147a4eb-ce64-4d9d-844c-7a8c1ad0f771,/srv/fim-watch/gen_00318.txt,file_deleted,alert_only,high,2026-09-18 03:00:50.503407+00,2026-09-18 03:03:15.330007+00
bf820c5f-be67-4447-8e5d-a5b70cdeab57,/srv/fim-watch/critico/gen_00343.txt,file_modified,alert_only,critical,2026-09-18 03:00:50.603263+00,2026-09-18 03:03:15.347511+00
159452f5-0f60-46eb-8c89-8f43612091d7,/srv/fim-watch/critico/gen_00351.txt,file_modified,alert_only,critical,2026-09-18 03:00:50.703478+00,2026-09-18 03:03:15.364643+00
0f883c1b-d350-4574-9177-e33f0ed0d0ca,/srv/fim-watch/critico/gen_00371.txt,file_modified,alert_only,critical,2026-09-18 03:00:50.803144+00,2026-09-18 03:03:15.381642+00
1aa29c87-51db-47f5-8254-fd369de7724c,/srv/fim-watch/gen_00215.txt,file_modified,alert_only,high,2026-09-18 03:00:50.903473+00,2026-09-18 03:03:15.399385+00
e8dc448f-3788-4fad-bc74-2f210340d77b,/srv/fim-watch/critico/gen_00344.txt,file_modified,alert_only,critical,2026-09-18 03:00:51.003304+00,2026-09-18 03:03:15.418189+00
d5d32402-37a7-42e8-ad94-d4ac76723e15,/srv/fim-watch/gen_00372.txt,file_modified,alert_only,high,2026-09-18 03:00:51.10348+00,2026-09-18 03:03:15.43718+00
25f1be7c-46a1-4cc5-b56c-cec454aed103,/srv/fim-watch/gen_00372.txt,file_deleted,alert_only,high,2026-09-18 03:00:51.20354+00,2026-09-18 03:03:15.455085+00
e9d0bf8f-1bc6-46be-9006-7ea5893cab45,/srv/fim-watch/critico/gen_00248.txt,file_deleted,alert_only,critical,2026-09-18 03:00:51.303501+00,2026-09-18 03:03:15.472459+00
04e1e8f0-4c56-435d-af93-7f453cc4556f,/srv/fim-watch/gen_00264.txt,file_modified,alert_only,high,2026-09-18 03:00:51.403529+00,2026-09-18 03:03:15.49009+00
3a99816d-bb7e-4834-9141-062a6b22ab95,/srv/fim-watch/gen_00357.txt,file_deleted,alert_only,high,2026-09-18 03:00:51.503557+00,2026-09-18 03:03:15.507706+00
93fda4dc-efb1-46c6-a444-3d786a091c62,/srv/fim-watch/critico/gen_00222.txt,file_modified,alert_only,critical,2026-09-18 03:00:51.603088+00,2026-09-18 03:03:15.52564+00
0e335365-ac7f-4af1-9f75-65d23c7ede49,/srv/fim-watch/critico/gen_00222.txt,file_modified,alert_only,critical,2026-09-18 03:00:51.70418+00,2026-09-18 03:03:15.543201+00
b5db9d37-e01a-4bdd-b21a-c962e53d6747,/srv/fim-watch/gen_00259.txt,file_modified,alert_only,high,2026-09-18 03:00:51.803222+00,2026-09-18 03:03:15.56202+00
d4a9b33f-883f-437b-ac6c-8b516463c68b,/srv/fim-watch/gen_00373.txt,file_modified,alert_only,high,2026-09-18 03:00:51.903483+00,2026-09-18 03:03:15.582783+00
8223edea-e9fd-479a-a1c8-577c66c1ee19,/srv/fim-watch/gen_00373.txt,file_deleted,alert_only,high,2026-09-18 03:00:52.003212+00,2026-09-18 03:03:15.602466+00
8b169c84-3527-4ec9-9004-becfdd14bb11,/srv/fim-watch/critico/gen_00374.txt,file_modified,alert_only,critical,2026-09-18 03:00:52.103595+00,2026-09-18 03:03:15.624284+00
b8c2cf1e-dd41-4af7-a203-28bdae458792,/srv/fim-watch/critico/gen_00374.txt,file_deleted,alert_only,critical,2026-09-18 03:00:52.203887+00,2026-09-18 03:03:15.638578+00
c4b5693b-df54-4726-80df-51c8d3a4660e,/srv/fim-watch/critico/gen_00333.txt,file_modified,alert_only,critical,2026-09-18 03:00:52.303553+00,2026-09-18 03:03:15.65456+00
4a578c38-97cd-4b71-abf8-40c4d1752d01,/srv/fim-watch/gen_00071.txt,file_modified,alert_only,high,2026-09-18 03:00:52.403911+00,2026-09-18 03:03:15.669414+00
73693582-c91d-4cab-bba7-5e861726af63,/srv/fim-watch/gen_00375.txt,file_modified,alert_only,high,2026-09-18 03:00:52.50314+00,2026-09-18 03:03:15.684726+00
